Movie	Released on	URL	Word	Count
Badal (1966)	1966	https://www.lyricsbogie.com/movies/badal-1966/saiya-se-nazare-mila-le.html	gori	9
Mera Saaya (1966)	1966	https://www.lyricsbogie.com/movies/mera-saaya-1966/jhumka-gira-re.html	gori	1
Jagir (1959)	1959	https://www.lyricsbogie.com/movies/jagir-1959/palat-matwale-o-babu-topiwale.html	gore	1
Ek Kali Muskai (1968)	1968	https://www.lyricsbogie.com/movies/ek-kali-muskai-1968-movies/zulf-bikharaati-chali.html	gore	6
Atithee (1978)	1978	https://www.lyricsbogie.com/movies/atithee-1978/sabar-ka-phal.html	goriyo	1
Atithee (1978)	1978	https://www.lyricsbogie.com/movies/atithee-1978/sabar-ka-phal.html	gori	5
Aage Ki Soch (1988)	1988	https://www.lyricsbogie.com/movies/aage-ki-soch-1988/sapna-o-sapna.html	gori	2
No Problem (2010)	2010	https://www.lyricsbogie.com/movies/no-problem-2010/mast-punjabi.html	gora	4
Rehnaa Hai Terre Dil Mein (2001)	2001	https://www.lyricsbogie.com/movies/rehnaa-hai-terre-dil-mein-2001/bolo-bolo.html	gori	4
Mahananda (1987)	1987	https://www.lyricsbogie.com/movies/mahananda-1987/sapney-mein.html	gore	4
Meena Bazaar (1950)	1950	https://www.lyricsbogie.com/movies/meena-bazaar-1950/o-maahi.html	gori	6
Ghazab Tamasha (1992)	1992	https://www.lyricsbogie.com/movies/ghazab-tamasha-1992/duniya-yaar-hain.html	gora	4
Meinu Ek Ladki Chaahiye (2014)	2014	https://www.lyricsbogie.com/movies/meinu-ek-ladki-chaahiye-2014/gori-chitti-chhamiya.html	gori	7
Laawaris (1981)	1981	https://www.lyricsbogie.com/movies/laawaris-1981/mere-angne-me-tumhara-kya-kaam-hai.html	gori	5
Himmatwala (1998)	1998	https://www.lyricsbogie.com/movies/himmatwala-1998/ho-maro-pichkari.html	gore	2
Bombay 405 Miles (1980)	1980	https://www.lyricsbogie.com/movies/bombay-405-miles-1980/arre-de-de-zara.html	gori	2
Mera Vachan Geeta Ki Kasam (1977)	1974	https://www.lyricsbogie.com/movies/mera-vachan-geeta-ki-kasam-1977/pyaar-kiya-nahi-jata.html	gora	1
Veer Chhatrasal (1971)	1971	https://www.lyricsbogie.com/movies/veer-chhatrasal-1971/haye-bedardi-piya.html	gori	5
Malik (1958)	1958	https://www.lyricsbogie.com/movies/malik-1958/man-dheere-dheere-gaaye-re.html	gori	1
Silsila (1981)	1981	https://www.lyricsbogie.com/movies/silsila-1981/rang-barse-bheege-chunarwali.html	gori	3
Qaidi (2002)	2002	https://www.lyricsbogie.com/movies/qaidi-2002/teri-chaal-mast.html	gora	4
Sangeet (1992)	1992	https://www.lyricsbogie.com/movies/sangeet-1992/o-rabbaa-koi-to-bataae.html	gori	2
Gair Kanooni (1989)	1989	https://www.lyricsbogie.com/movies/gair-kanooni-1989/man-gora-tan-kala.html	gora	10
Pyar Hua Chori Chori (1992)	1992	https://www.lyricsbogie.com/movies/pyar-hua-chori-chori-1992/ja-re-o-besharam.html	gora	1
Banarasi Babu (1997)	1997	https://www.lyricsbogie.com/movies/banarasi-babu-1997/saas-meri-bade-nakhre-wali.html	gori	1
Banarasi Babu (1997)	1997	https://www.lyricsbogie.com/movies/banarasi-babu-1997/saas-meri-bade-nakhre-wali.html	gore	1
Dhara 302 (2016)	2016	https://www.lyricsbogie.com/movies/dhara-302-2016/mona-ka-tona.html	gore	2
Dil Aur Deewaar (1978)	1978	https://www.lyricsbogie.com/movies/dil-aur-deewaar-1978/o-shola-badan.html	gore	1
Mangala (1950)	1950	https://www.lyricsbogie.com/movies/mangala-1950/tokari-mein-chhokari-hai.html	gori	1
Kathputli (1971)	1971	https://www.lyricsbogie.com/movies/kathputli-1971/tu-ban-jaaye-mehendi.html	gore	8
Shriman Satyawadi (1960)	1960	https://www.lyricsbogie.com/movies/shriman-satyawadi-1960/rang-rangeeli-botal-ka.html	gora	20
Ghunghat (1960)	1960	https://www.lyricsbogie.com/movies/ghunghat-1960/gori-ghunghat-me-mukhda.html	gori	5
Balidaan (1971)	1971	https://www.lyricsbogie.com/movies/balidaan-1971/haye-re-daiya.html	gori	2
Putlibai (1972)	1972	https://www.lyricsbogie.com/movies/putlibai-1972/dhunda-tujhe-lakho-mein.html	gora	2
Aage Ki Soch (1988)	1988	https://www.lyricsbogie.com/movies/aage-ki-soch-1988/phudak-phudak-ke-na-chal.html	gori	2
Aflatoon (1997)	1997	https://www.lyricsbogie.com/movies/aflatoon-1997/aflatoon-aflatoon-title.html	gori	2
Mazloom (1986)	1986	https://www.lyricsbogie.com/movies/mazloom-1986/sunday-monday.html	gori	3
Khatta Meetha (1981)	1981	https://www.lyricsbogie.com/movies/khatta-meetha-1981/frenny-o-frenny.html	gori	3
Jeevan Yudh (1997)	1997	https://www.lyricsbogie.com/movies/jeevan-yudh-1997/raja-kaise-baithoon.html	gore	4
Tel Malish Boot Polish (1961)	1961	https://www.lyricsbogie.com/movies/tel-malish-boot-polish-1961/mahalo-me-rahane.html	gori	2
Hadh: Life On The Edge Of Death (2001)	2001	https://www.lyricsbogie.com/movies/hadh-life-on-the-edge-of-death-2001/dekho-dekho-hai-kamaal-ki.html	goriye	2
Hadh: Life On The Edge Of Death (2001)	2001	https://www.lyricsbogie.com/movies/hadh-life-on-the-edge-of-death-2001/dekho-dekho-hai-kamaal-ki.html	gori	4
Pyaar Kiya To Darna Kya (1998)	1998	https://www.lyricsbogie.com/movies/pyaar-kiya-to-darna-kya-1998/chhad-zid-karna.html	goriye	1
Ab Tumhare Hawale Watan Saathiyo (2004)	2004	https://www.lyricsbogie.com/movies/ab-tumhare-hawale-watan-saathiyo-2004/kurti-malmal-di.html	gori	2
Lamhe (1991)	1991	https://www.lyricsbogie.com/movies/lamhe-1991/meha-re-megha.html	gora	1
Maidan-E-Jung (1995)	1995	https://www.lyricsbogie.com/movies/maidan-e-jung-1995/aayo-faganiyo.html	gori	2
Saat Rang Ke Sapne (1997)	1997	https://www.lyricsbogie.com/movies/saat-rang-ke-sapne-1997/aati-hai-to-chal.html	gore	1
Lal Nishan (1959)	1959	https://www.lyricsbogie.com/movies/lal-nishan-1959/mera-husn-chamakta.html	gori	1
Pathreela Raasta (1994)	1994	https://www.lyricsbogie.com/movies/pathreela-raasta-1994/kangna-pehna-de-sajan.html	gori	2
Miss Mary (1957)	1957	https://www.lyricsbogie.com/movies/miss-mary-1957/gana-na-aaya.html	goriye	1
Aath Din (1946)	1946	https://www.lyricsbogie.com/movies/aath-din-1946/babu-re-dil-ko-bachana-2.html	gore	3
Anita (1967)	1967	https://www.lyricsbogie.com/movies/anita-1967/kaise-karoon-prem-ki-main-baat.html	gore	6
Vachan (1974)	1974	https://www.lyricsbogie.com/movies/vachan-1974/dil-kaa-guldasta.html	gori	2
Faisla (1965)	1965	https://www.lyricsbogie.com/movies/faisla-1965/gori-tere-chalne-pe.html	gori	7
Gaban (1966)	1966	https://www.lyricsbogie.com/movies/gaban-1966/sajan-le-jayega.html	gore	2
Taxi Driver (1973)	1973	https://www.lyricsbogie.com/movies/taxi-driver-1973/kha-kar-tune-paan.html	gora	1
Ahista Ahista (1981)	1981	https://www.lyricsbogie.com/movies/ahista-ahista-1981/kai-saal-pehle.html	gora	4
Prem Rog (1982)	1982	https://www.lyricsbogie.com/movies/prem-rog-1982/yeh-galian-yeh-chaubara.html	gori	1
Aaina (1993)	1993	https://www.lyricsbogie.com/movies/aaina-1993/goriya-re-goriya-re.html	goriya	12
Ekka Raja Rani (1994)	1994	https://www.lyricsbogie.com/movies/ekka-raja-rani-1994/mere-saanware-sanwariya.html	gori	2
Daal Me Kala (1964)	1964	https://www.lyricsbogie.com/movies/daal-me-kala-1964/duniya-ke-bazar-mai.html	gori	4
Daal Me Kala (1964)	1964	https://www.lyricsbogie.com/movies/daal-me-kala-1964/duniya-ke-bazar-mai.html	gore	4
Manzilein Aur Bhi Hain (1974)	1974	https://www.lyricsbogie.com/movies/manzilein-aur-bhi-hain-1974/aaj-naye-geet-saje.html	gore	1
Masoom (1960)	1960	https://www.lyricsbogie.com/movies/masoom-1960/nanhi-si-gudiya-aafat-ki-pudiya.html	gori	2
Talaash: The Hunt Begins... (2003)	2003	https://www.lyricsbogie.com/movies/talaash-the-hunt-begins-2003/toh-chal-phir-bhangda-pa-le.html	gora	1
Mitti (2001)	2001	https://www.lyricsbogie.com/movies/mitti-2001/dhol-baje-dhol-baje.html	gori	12
Kamal (1949)	1949	https://www.lyricsbogie.com/movies/kamal-1949/jhoom-jhoom-ke.html	gori	1
Tujhe Nahin Chhodunga (1989)	1989	https://www.lyricsbogie.com/movies/tujhe-nahin-chhodunga-1989/dhalke-chunariya-re.html	goriya	1
Bus Conductor (1959)	1959	https://www.lyricsbogie.com/movies/bus-conductor-1959/daanv-chalne-ko-hai.html	gori	2
Shadi Ki Raat (1950)	1950	https://www.lyricsbogie.com/movies/shadi-ki-raat-1950/main-bhi-jawan-2.html	gori	2
Faasle (1985)	1985	https://www.lyricsbogie.com/movies/faasle-1985/mora-banna-dulhan-leke-aaya.html	gori	4
Hamara Ghar (1950)	1950	https://www.lyricsbogie.com/movies/hamara-ghar-1950/rang-bhari-holi-aayi.html	gori	3
Pyar Ki Pyas (1961)	1961	https://www.lyricsbogie.com/movies/pyar-ki-pyas-1961/sawan-ke-jhule.html	gori	2
School Master (1959)	1959	https://www.lyricsbogie.com/movies/school-master-1959/o-dildar-bolo-ek-baar.html	gori	5
Rishta Ho To Aisa (1992)	1992	https://www.lyricsbogie.com/movies/rishta-ho-to-aisa-1992/jeene-ka-zamana-hain.html	gore	1
Benaam (1999)	1999	https://www.lyricsbogie.com/movies/benaam-1999/o-hawa-sard-chal-rahi-hai.html	gora	1
Khilona (1996)	1996	https://www.lyricsbogie.com/movies/khilona-1996/pandit-jee-pandit-jee.html	gore	1
Police Aur Mujrim (1992)	1992	https://www.lyricsbogie.com/movies/police-aur-mujrim-1992/kangana-pehna-ke.html	gori	5
Just Married: Marriage Was Only The Beginning! (2007)	2007	https://www.lyricsbogie.com/movies/just-married-marriage-was-only-the-beginning-2007/ram-milaye-jodi.html	gori	1
Saugandh (1942)	1942	https://www.lyricsbogie.com/movies/saugandh-1942/yeh-kaun-chali-jaati-hai.html	gori	1
Maan Abhiman (1980)	1980	https://www.lyricsbogie.com/movies/maan-abhiman-1980/kab-tak-ruthi-rahogi.html	gori	3
Jazbaat (1980)	1980	https://www.lyricsbogie.com/movies/jazbaat-1980/main-ban-than-ke.html	gori	3
Sangram (1965)	1965	https://www.lyricsbogie.com/movies/sangram-1965/dum-dum-dumru-baje.html	gore	1
Hitler (1998)	1998	https://www.lyricsbogie.com/movies/hitler-1998/galon-se-khelu-main.html	gore	2
Kanhaiya (1981)	1981	https://www.lyricsbogie.com/movies/kanhaiya-1981/duniya-ki-tijori-mein.html	gore	3
Bollywood/Hollywood (2002)	2003	https://www.lyricsbogie.com/movies/bollywoodhollywood-2002/sona-sona-roop-hai.html	gore	1
Dal-Pati (1991)	1991	https://www.lyricsbogie.com/movies/dal-pati-1991/aye-janeman-aaja-aaja.html	gori	2
Shart (1954)	1954	https://www.lyricsbogie.com/movies/shart-1954/jana-na-chhod-ke.html	gori	9
Phool Aur Aag (1999)	1999	https://www.lyricsbogie.com/movies/phool-aur-aag-1999/piya-piya-bole-jiya.html	gori	6
Phool Aur Aag (1999)	1999	https://www.lyricsbogie.com/movies/phool-aur-aag-1999/piya-piya-bole-jiya.html	gore	6
Garam Masala (1972)	1972	https://www.lyricsbogie.com/movies/garam-masala-1972/chunri-dhar-ke-kinare-gori.html	gori	6
Hatyara (1977)	1977	https://www.lyricsbogie.com/movies/hatyara-1977/mere-noor-ke-charche.html	gori	4
Bahurani (1989)	1989	https://www.lyricsbogie.com/movies/bahurani-1989/chhora-chhori-se-bhi-gora.html	gora	14
Bahurani (1989)	1989	https://www.lyricsbogie.com/movies/bahurani-1989/chhora-chhori-se-bhi-gora.html	gore	2
Ghar Ka Sukh (1987)	1987	https://www.lyricsbogie.com/movies/ghar-ka-sukh-1987/bolree-jethani.html	gori	4
Ek Aur Ek Gyarah (1981)	1981	https://www.lyricsbogie.com/movies/ek-aur-ek-gyarah-1981/garibon-ki-holi-tarang-wali.html	gori	3
Daulat Ki Jung (1992)	1992	https://www.lyricsbogie.com/movies/daulat-ki-jung-1992/samjha-karo-baat.html	gore	1
Shikari (2000)	2000	https://www.lyricsbogie.com/movies/shikari-2000/goraa-pareshaan-hai.html	goraa	4
Shikari (2000)	2000	https://www.lyricsbogie.com/movies/shikari-2000/goraa-pareshaan-hai.html	gori	3
Naajayaz (1995)	1995	https://www.lyricsbogie.com/movies/naajayaz-1995/lal-lal-hoton-pe.html	gori	5
Naajayaz (1995)	1995	https://www.lyricsbogie.com/movies/naajayaz-1995/lal-lal-hoton-pe.html	gore	2
Miss 420 (1998)	1998	https://www.lyricsbogie.com/movies/miss-420-1998/dhak-dhak-3.html	gori	1
Phir Kab Milogi (1974)	1974	https://www.lyricsbogie.com/movies/phir-kab-milogi-1974/le-gai-khushboo.html	gora	1
Bollywood/Hollywood (2002)	2003	https://www.lyricsbogie.com/movies/bollywoodhollywood-2002/rang-rang.html	gora	1
Kala Pani (1996)	1996	https://www.lyricsbogie.com/movies/kala-pani-1996/bagho-ki-bahare-tujhko.html	gori	2
Aaina (1944)	1944	https://www.lyricsbogie.com/movies/aaina-1944/balam-ji-ye-kya-jadoo-daara.html	gori	1
Banarasi Babu (1997)	1997	https://www.lyricsbogie.com/movies/banarasi-babu-1997/sasuri-garam-garam.html	gore	1
Bandi (1957)	1957	https://www.lyricsbogie.com/movies/bandi-1957/ghar-ki-raunaq-hai-ghar-waali.html	gori	1
Gangs Of Wasseypur 2 (2012)	2012	https://www.lyricsbogie.com/movies/gangs-of-wasseypur-2-2012/chhi-chha-ledar.html	gori	1
Besharam (2013)	2013	https://www.lyricsbogie.com/movies/besharam-2013/aa-re-aa-re.html	gori	3
Deewana Main Deewana (2013)	2013	https://www.lyricsbogie.com/movies/deewana-main-deewana-2013/ek-rupaiya-deke.html	gori	2
Hum Log (1951)	1951	https://www.lyricsbogie.com/movies/hum-log-1951/kaha-chali-kaha-chali.html	gori	6
Ghar Ki Izzat (1994)	1994	https://www.lyricsbogie.com/movies/ghar-ki-izzat-1994/bholi-surat-wala.html	gori	5
Ang Se Ang Lagaley (1974)	1974	https://www.lyricsbogie.com/movies/ang-se-ang-lagaley-1974/baadal-kaala.html	gora	3
Ang Se Ang Lagaley (1974)	1974	https://www.lyricsbogie.com/movies/ang-se-ang-lagaley-1974/baadal-kaala.html	gori	4
Humpty Sharma Ki Dulhania (2014)	2014	https://www.lyricsbogie.com/movies/humpty-sharma-ki-dulhania-2014/d-se-dance.html	gori	1
Action Replayy (2010)	2010	https://www.lyricsbogie.com/movies/action-replayy-2010/chhan-ke-mohalla.html	gori	2
Shabistan (1951)	1951	https://www.lyricsbogie.com/movies/shabistan-1951/tu-chhokra-main-chhokri.html	gori	5
Chehraa (2005)	2005	https://www.lyricsbogie.com/movies/chehraa-2005/chehraa-apna-dekhte-hai.html	gore	1
Captain Barry (1984)	1984	https://www.lyricsbogie.com/movies/captain-barry-1984/rajaji-ne-dekha.html	gore	2
Dulhan (1958)	1958	https://www.lyricsbogie.com/movies/dulhan-1958/mere-gore-gore-gaal.html	gore	10
Aankh Micholi (1962)	1962	https://www.lyricsbogie.com/movies/aankh-micholi-1962/jate-jate-humse-khafa-ho-gaye.html	gore	2
Mud Mud Ke Na Dekh (1960)	1960	https://www.lyricsbogie.com/movies/mud-mud-ke-na-dekh-1960/tere-pichhe-firte-firte.html	gore	10
Mamata Ki Chhaon Mein (1989)	1989	https://www.lyricsbogie.com/movies/mamata-ki-chhaon-mein-1989/kaise-katengi-ratiyan.html	gora	4
Pocket Maar (1956)	1956	https://www.lyricsbogie.com/movies/pocket-maar-1956/balma-anadi-manga.html	gore	4
Dil Tera Diwana (1996)	1996	https://www.lyricsbogie.com/movies/dil-tera-diwana-1996/ye-gore-gore-gaal-tere.html	gori	2
Dil Tera Diwana (1996)	1996	https://www.lyricsbogie.com/movies/dil-tera-diwana-1996/ye-gore-gore-gaal-tere.html	gore	6
Garma Garam (1957)	1957	https://www.lyricsbogie.com/movies/garma-garam-1957/bach-bach-ke-chalo.html	gori	4
Heer Raanjha (1970)	1970	https://www.lyricsbogie.com/movies/heer-raanjha-1970/milo-na-tum-to.html	gore	1
Jashan (1955)	1955	https://www.lyricsbogie.com/movies/jashan-1955/maarenge-kas-kas-ke.html	gori	4
Chand Mere Aja (1960)	1960	https://www.lyricsbogie.com/movies/chand-mere-aja-1960/teri-aankhon-mein.html	gori	8
Chhupa Rustam (1973)	1973	https://www.lyricsbogie.com/movies/chhupa-rustam-1973/hum-chhupe-rustam-hain.html	gori	2
Riyasat (2014)	2014	https://www.lyricsbogie.com/movies/riyasat-2014/raat-ke-baara-baje.html	gore	6
Aashiq (2001)	2001	https://www.lyricsbogie.com/movies/aashiq-2001/gori-tera-nakhra.html	gori	6
Minoo (1977)	1977	https://www.lyricsbogie.com/movies/minoo-1977/kali-re-kali-re.html	gora	5
Aag Ka Toofan (1993)	1993	https://www.lyricsbogie.com/movies/aag-ka-toofan-1993/aise-waisi-nazaron-se.html	gore	1
Mahaadev (1989)	1989	https://www.lyricsbogie.com/movies/mahaadev-1989/jhilmil-jhimil-jiya-jale.html	gora	1
Mahaadev (1989)	1989	https://www.lyricsbogie.com/movies/mahaadev-1989/jhilmil-jhimil-jiya-jale.html	gori	4
Hum Hindustani (1960)	1960	https://www.lyricsbogie.com/movies/hum-hindustani-1960/chhedo-na-mohe-kanha-ja-ja.html	gori	4
Aunty No. 1 (1998)	1998	https://www.lyricsbogie.com/movies/aunty-no-1-1998/bulbula-re-bulbula.html	goraa	2
Pratikar (1991)	1991	https://www.lyricsbogie.com/movies/pratikar-1991/kaali-zulfen-gore-gaal.html	gore	4
Jigarwala (1991)	1991	https://www.lyricsbogie.com/movies/jigarwala-1991/apne-ashiq-ko-pehchano.html	gori	2
Vasna Ki Aag (1988)	1988	https://www.lyricsbogie.com/movies/vasna-ki-aag-1988/aaja-jani.html	gora	2
Zordaar (1996)	1996	https://www.lyricsbogie.com/movies/zordaar-1996/kali-ankhe-mathe-pe-bindiya.html	gori	2
Heroes (2008)	2008	https://www.lyricsbogie.com/movies/heroes-2008/badmash-launde.html	gori	3
Doosara Aadmi (1977)	1977	https://www.lyricsbogie.com/movies/doosara-aadmi-1977/mathe-peh-lagayee-ke-bindiya.html	gori	5
Baawra (1950)	1950	https://www.lyricsbogie.com/movies/baawra-1950/dil-ka-bangla-khali-hai.html	gori	2
Aarti (1962)	1962	https://www.lyricsbogie.com/movies/aarti-1962/pyaar-ki-boliyaan-bolti.html	gori	6
Haathkadi (1982)	1982	https://www.lyricsbogie.com/movies/haathkadi-1982/main-kya-jaanu-ram-ka-gorakh-dhandha.html	gori	1
Raag Rang (1952)	1952	https://www.lyricsbogie.com/movies/raag-rang-1952/gori-chhori-re.html	gori	7
Kasauti (1974)	1974	https://www.lyricsbogie.com/movies/kasauti-1974/baby-ho-gayi-hai-jawan.html	gori	1
Samrat Chandragupta (1945)	1945	https://www.lyricsbogie.com/movies/samrat-chandragupta-1945/gore-gore-haathon-mein.html	gore	6
Ayee Milan Ki Raat (1991)	1991	https://www.lyricsbogie.com/movies/ayee-milan-ki-raat-1991/kaalaa-shaa-kaalaa-haay.html	goriyaa	16
Ayee Milan Ki Raat (1991)	1991	https://www.lyricsbogie.com/movies/ayee-milan-ki-raat-1991/kaalaa-shaa-kaalaa-haay.html	gori	2
Ayee Milan Ki Raat (1991)	1991	https://www.lyricsbogie.com/movies/ayee-milan-ki-raat-1991/kaalaa-shaa-kaalaa-haay.html	gore	7
Ayee Milan Ki Raat (1991)	1991	https://www.lyricsbogie.com/movies/ayee-milan-ki-raat-1991/kaalaa-shaa-kaalaa-haay.html	goraa	2
Lalten (1956)	1956	https://www.lyricsbogie.com/movies/lalten-1956/lo-aaya-jani-lalten.html	gore	2
Iski Topi Uske Sarr (1998)	1998	https://www.lyricsbogie.com/movies/iski-topi-uske-sarr-1998/oye-oye-oye.html	gora	3
Ram Jaane (1995)	1995	https://www.lyricsbogie.com/movies/ram-jaane-1995/pump-up-the-bhangra.html	gore	2
Ek Se Badhkar Ek (1976)	1976	https://www.lyricsbogie.com/movies/ek-se-badhkar-ek-1976/aankhon-mein-surma.html	gore	1
Khoon Ka Badla Khoon (1978)	1978	https://www.lyricsbogie.com/movies/khoon-ka-badla-khoon-1978/pyar-bhara-kajara.html	gori	6
Khoon Ka Badla Khoon (1978)	1978	https://www.lyricsbogie.com/movies/khoon-ka-badla-khoon-1978/pyar-bhara-kajara.html	gore	2
Yamraaj (1998)	1998	https://www.lyricsbogie.com/movies/yamraaj-1998/ude-ude-hai.html	gore	4
Thes (1949)	1949	https://www.lyricsbogie.com/movies/thes-1949/dhhak-dhhak-dhadke-dil.html	gori	2
Sun Sajna (1982)	1982	https://www.lyricsbogie.com/movies/sun-sajna-1982/meri-banno-ki-baraat.html	gori	8
Phir Janam Lenge Hum (1977)	1977	https://www.lyricsbogie.com/movies/phir-janam-lenge-hum-1977/aaja-gori-nadiya-kinare.html	gori	10
Prem Pujari (1970)	1970	https://www.lyricsbogie.com/movies/prem-pujari-1970/doongi-tainu-reshmi-rumaal.html	gori	4
Shandaar (1990)	1990	https://www.lyricsbogie.com/movies/shandaar-1990/mera-dil-hai-kunwara.html	goriye	8
Shandaar (1990)	1990	https://www.lyricsbogie.com/movies/shandaar-1990/mera-dil-hai-kunwara.html	gori	4
Shandaar (1990)	1990	https://www.lyricsbogie.com/movies/shandaar-1990/mera-dil-hai-kunwara.html	gore	4
Dushman (1957)	1957	https://www.lyricsbogie.com/movies/dushman-1957/aji-loot-liya-dil-ko.html	gori	2
Goonj Uthi Shehnai (1959)	1959	https://www.lyricsbogie.com/movies/goonj-uthi-shehnai-1959/akhiyan-bhul-gayi-hain-sona.html	gori	2
Kaajal (1965)	1965	https://www.lyricsbogie.com/movies/kaajal-1965/zaraa-si-aur-pilaa-do-bhang.html	gori	2
Humse Hai Muqabala (1994)	1994	https://www.lyricsbogie.com/movies/humse-hai-muqabala-1994/gopala-gopala.html	gori	5
Abhimaan (1973)	1973	https://www.lyricsbogie.com/movies/abhimaan-1973/nadiya-kinare.html	gori	2
Sardari Begum (1996)	1996	https://www.lyricsbogie.com/movies/sardari-begum-1996/chali-pee-ke-nagar-2.html	gorii	1
Chakori (1949)	1949	https://www.lyricsbogie.com/movies/chakori-1949/haay-chanda-gaye-pardes.html	gori	3
Yeh Dillagi (1994)	1994	https://www.lyricsbogie.com/movies/yeh-dillagi-1994/ole-ole.html	gori	2
Tanhai (1972)	1972	https://www.lyricsbogie.com/movies/tanhai-1972/birha-ki-raein.html	gora	2
Tanhai (1972)	1972	https://www.lyricsbogie.com/movies/tanhai-1972/birha-ki-raein.html	gori	2
Aas Paas (1981)	1981	https://www.lyricsbogie.com/movies/aas-paas-1981/main-phool-bechti-hoon.html	gori	1
Duniya (1968)	1968	https://www.lyricsbogie.com/movies/duniya-1968/tuhi-meri-laxmi-tuhi-meri-chhaya.html	gori	2
Sagina (1974)	1974	https://www.lyricsbogie.com/movies/sagina-1974/saala-main-toh-saahab-ban-gaya.html	gora	4
Zulm-O-Sitam (1998)	1998	https://www.lyricsbogie.com/movies/zulm-o-sitam-1998/dil-tujhe-main-dunga.html	gori	4
Rakhi Aur Hathkadi (1972)	1972	https://www.lyricsbogie.com/movies/rakhi-aur-hathkadi-1972/tere-milan-ko-kaise.html	gore	2
Badal Aur Bijli (1956)	1956	https://www.lyricsbogie.com/movies/badal-aur-bijli-1956/haay-more-saiyaan.html	gori	7
Miss Coca Cola (1955)	1955	https://www.lyricsbogie.com/movies/miss-coca-cola-1955/ban-dhadkan-kajrare-naina.html	gori	2
Ziddi (1997)	1997	https://www.lyricsbogie.com/movies/ziddi-1997/kaale-kaale-baal.html	gore	12
Gambler (1995)	1995	https://www.lyricsbogie.com/movies/gambler-1995/akeli-main-aayi.html	gore	1
Man Ki Jeet (1944)	1944	https://www.lyricsbogie.com/movies/man-ki-jeet-1944/chhip-chhip-kar-mat-dekho-ji.html	gora	8
